index,features
18062,Intent::ACTION_PACKAGE_REPLACED
18063,APICall::Landroid/opengl/GLSurfaceView.getFitsSystemWindows()
18064,APICall::Landroid/widget/GridView.setAnimationCacheEnabled()
18065,APICall::Landroid/view/ViewGroup.overScrollBy()
18066,APICall::Landroid/opengl/GLSurfaceView.clearAnimation()
18067,APICall::Landroid/content/ContentValues.getAsByte()
18068,Intent::AID_SELECTED
18069,Intent::TRACK_EVENT
18070,APICall::Landroid/view/accessibility/AccessibilityEvent.setFullScreen()
18071,APICall::Landroid/net/wifi/WifiEnterpriseConfig.getPassword()
18072,APICall::Landroid/widget/GridView.removeAllViewsInLayout()
18073,APICall::Landroid/widget/VideoView.dispatchDraw()
18074,APICall::Landroid/preference/ListPreference.isEnabled()
18075,APICall::Landroid/view/KeyEvent.setSource()
18076,APICall::Landroid/preference/PreferenceFragment.isAdded()
18077,APICall::Landroid/preference/PreferenceFragment.isDetached()
18078,APICall::Landroid/preference/PreferenceFragment.getArguments()
18079,APICall::Landroid/preference/PreferenceFragment.getView()
18080,APICall::Landroid/view/ViewGroup.getStateListAnimator()
18081,APICall::Landroid/widget/CheckedTextView.setHighlightColor()
18082,APICall::Landroid/widget/EditText.getNextFocusDownId()
18083,APICall::Landroid/widget/ProgressBar.setProgressDrawableTiled()
18084,APICall::Landroid/widget/TextSwitcher.setBackgroundColor()
18085,APICall::Landroid/widget/FrameLayout.getOnFocusChangeListener()
18086,APICall::Landroid/widget/FrameLayout.setOnCreateContextMenuListener()
18087,APICall::Landroid/view/TextureView.dispatchDraw()
18088,APICall::Landroid/widget/TextSwitcher.removeAllViews()
18089,APICall::Landroid/widget/ProgressBar.getLocationInWindow()
18090,APICall::Landroid/widget/CheckedTextView.dispatchSetPressed()
18091,APICall::Landroid/widget/CheckedTextView.onRestoreInstanceState()
18092,APICall::Landroid/widget/CheckedTextView.onSaveInstanceState()
18093,APICall::Landroid/test/mock/MockContentProvider.applyBatch()
18094,APICall::Landroid/test/mock/MockContentProvider.bulkInsert()
18095,APICall::Landroid/test/mock/MockContentProvider.delete()
18096,APICall::Landroid/test/mock/MockContentProvider.insert()
18097,APICall::Landroid/test/mock/MockContentProvider.onCreate()
18098,APICall::Landroid/test/mock/MockContentProvider.query()
18099,APICall::Landroid/test/mock/MockContentProvider.update()
18100,APICall::Landroid/widget/CheckedTextView.onTextContextMenuItem()
18101,APICall::Landroid/widget/SlidingDrawer.setEnabled()
18102,APICall::Landroid/widget/VideoView.setSaveEnabled()
18103,APICall::Landroid/opengl/GLES30.glGetString()
18104,APICall::Landroid/widget/SimpleCursorTreeAdapter.notifyDataSetChanged()
18105,APICall::Landroid/widget/ImageButton.hasOnClickListeners()
18106,APICall::Landroid/widget/HorizontalScrollView.isHorizontalScrollBarEnabled()
18107,APICall::Landroid/widget/HorizontalScrollView.updateViewLayout()
18108,APICall::Landroid/view/SurfaceView.setTranslationY()
18109,APICall::Landroid/view/SurfaceView.setTranslationX()
18110,APICall::Landroid/widget/DatePicker.getParent()
18111,APICall::Landroid/widget/TimePicker.getParent()
18112,APICall::Landroid/widget/AbsoluteLayout.setAlpha()
18113,APICall::Landroid/widget/AbsoluteLayout.setClickable()
18114,APICall::Landroid/widget/AbsoluteLayout.setEnabled()
18115,APICall::Landroid/widget/Switch.getHeight()
18116,APICall::Landroid/widget/Switch.getWidth()
18117,APICall::Landroid/widget/TableLayout.onInterceptTouchEvent()
18118,APICall::Landroid/widget/TableLayout.onTouchEvent()
18119,APICall::Landroid/widget/TableLayout.requestFocus()
18120,APICall::Landroid/widget/Switch.setSwitchTypeface()
18121,APICall::Landroid/view/KeyEvent.readFromParcel()
18122,APICall::Landroid/widget/TabWidget.getParent()
18123,APICall::Landroid/widget/RadioButton.onFinishInflate()
18124,APICall::Landroid/widget/AdapterView.findViewById()
18125,APICall::Landroid/widget/ImageView.setScrollY()
18126,APICall::Landroid/widget/AdapterView.setOnClickListener()
18127,APICall::Landroid/widget/RadioGroup.setOnHierarchyChangeListener()
18128,APICall::Landroid/widget/TableLayout.setOnHierarchyChangeListener()
18129,APICall::Landroid/widget/TableRow.setOnHierarchyChangeListener()
18130,APICall::Landroid/widget/Chronometer.getRight()
18131,APICall::Landroid/widget/SimpleCursorAdapter.setStringConversionColumn()
18132,APICall::Landroid/preference/PreferenceFragment.onPrepareOptionsMenu()
18133,APICall::Landroid/provider/DocumentsContract.buildRootsUri()
18134,APICall::Landroid/widget/SearchView.setBackgroundColor()
18135,APICall::Landroid/inputmethodservice/InputMethodService.getString()
18136,APICall::Landroid/os/storage/OnObbStateChangeListener.onObbStateChange()
18137,APICall::Landroid/os/storage/StorageManager.getMountedObbPath()
18138,APICall::Landroid/os/storage/StorageManager.isObbMounted()
18139,APICall::Landroid/os/storage/StorageManager.mountObb()
18140,APICall::Landroid/widget/VideoView.layout()
18141,APICall::Landroid/widget/DatePicker.invalidate()
18142,APICall::Landroid/widget/TableLayout.onFinishInflate()
18143,APICall::Landroid/widget/AbsListView.addFocusables()
18144,APICall::Landroid/widget/AbsListView.getTouchables()
18145,APICall::Landroid/net/NetworkInfo$DetailedState.valueOf()
18146,Intent::DEVICE_OWNER_CHANGED
18147,APICall::Landroid/widget/AutoCompleteTextView.getLocationInWindow()
18148,APICall::Landroid/widget/AutoCompleteTextView.setWidth()
18149,APICall::Landroid/widget/Button.dispatchSetPressed()
18150,APICall::Landroid/widget/FrameLayout.getContentDescription()
18151,APICall::Landroid/widget/CheckBox.dispatchSetPressed()
18152,APICall::Landroid/widget/ListView.setChildrenDrawnWithCacheEnabled()
18153,APICall::Landroid/widget/ImageButton.setDuplicateParentStateEnabled()
18154,APICall::Landroid/widget/CheckBox.setDuplicateParentStateEnabled()
18155,APICall::Landroid/widget/RelativeLayout.clearChildFocus()
18156,APICall::Landroid/widget/ViewFlipper.setBackgroundResource()
18157,APICall::Landroid/widget/AutoCompleteTextView.setMaxWidth()
18158,APICall::Landroid/widget/LinearLayout.isPressed()
18159,APICall::Landroid/icu/text/DecimalFormat.setGroupingSize()
18160,APICall::Landroid/icu/text/DecimalFormat.isGroupingUsed()
18161,APICall::Landroid/icu/text/DecimalFormat.getSecondaryGroupingSize()
18162,APICall::Landroid/icu/text/DecimalFormat.setRoundingIncrement()
18163,APICall::Landroid/icu/text/DecimalFormat.setSecondaryGroupingSize()
18164,APICall::Landroid/icu/text/DecimalFormat.getGroupingSize()
18165,APICall::Landroid/icu/text/DecimalFormat.getRoundingMode()
18166,APICall::Landroid/icu/text/DecimalFormat.getRoundingIncrement()
18167,APICall::Landroid/icu/text/NumberFormat.setCurrency()
18168,APICall::Landroid/icu/text/DecimalFormatSymbols.setGroupingSeparator()
18169,APICall::Landroid/icu/text/NumberFormat.getNumberInstance()
18170,APICall::Landroid/icu/text/DecimalFormatSymbols.setDecimalSeparator()
18171,APICall::Landroid/icu/text/DecimalFormatSymbols.getMonetaryDecimalSeparator()
18172,APICall::Landroid/icu/text/DecimalFormat.setGroupingUsed()
18173,APICall::Landroid/icu/text/DecimalFormat.setRoundingMode()
18174,APICall::Landroid/icu/text/NumberFormat.parse()
18175,APICall::Landroid/os/StrictMode$VmPolicy$Builder.penaltyDeathOnCleartextNetwork()
18176,APICall::Landroid/os/StrictMode$VmPolicy$Builder.penaltyDeathOnFileUriExposure()
18177,APICall::Landroid/os/StrictMode$ThreadPolicy$Builder.penaltyDeathOnNetwork()
18178,APICall::Landroid/widget/AdapterView.setEnabled()
18179,APICall::Landroid/widget/Switch.getViewTreeObserver()
18180,APICall::Landroid/os/Looper.dump()
18181,APICall::Landroid/widget/TextView.getExtendedPaddingBottom()
18182,APICall::Landroid/net/http/SslError.c()
18183,APICall::Landroid/widget/EditText.dispatchDragEvent()
18184,APICall::Landroid/widget/RelativeLayout.startLayoutAnimation()
18185,APICall::Landroid/view/ContextThemeWrapper.getThemeResId()
18186,APICall::Landroid/opengl/GLES11Ext.glBindFramebufferOES()
18187,APICall::Landroid/opengl/GLES11Ext.glFramebufferTexture2DOES()
18188,APICall::Landroid/opengl/GLES11Ext.glGenFramebuffersOES()
18189,APICall::Landroid/opengl/GLES11Ext.glDeleteFramebuffersOES()
18190,APICall::Landroid/opengl/GLES11Ext.glCheckFramebufferStatusOES()
18191,APICall::Landroid/opengl/GLSurfaceView.postInvalidate()
18192,APICall::Landroid/opengl/GLSurfaceView.performClick()
18193,APICall::Landroid/net/wifi/p2p/WifiP2pManager.removeServiceRequest()
18194,APICall::Landroid/view/Window.superDispatchGenericMotionEvent()
18195,APICall::Landroid/view/Window.superDispatchKeyShortcutEvent()
18196,APICall::Landroid/view/Window.superDispatchTrackballEvent()
18197,APICall::Landroid/view/WindowManager$InvalidDisplayException.getMessage()
18198,APICall::Landroid/widget/ExpandableListView.onKeyDown()
18199,APICall::Landroid/widget/ExpandableListView.getSelectedItemPosition()
18200,APICall::Landroid/widget/ExpandableListView.setOnFocusChangeListener()
18201,APICall::Landroid/widget/ProgressBar.setOnLongClickListener()
18202,APICall::Landroid/widget/CompoundButton.getTextSize()
18203,APICall::Landroid/widget/CompoundButton.setEllipsize()
18204,APICall::Landroid/widget/TableLayout.getPaddingRight()
18205,APICall::Landroid/widget/TableLayout.getPaddingLeft()
18206,APICall::Landroid/widget/TableLayout.onConfigurationChanged()
18207,APICall::Landroid/widget/TabHost.requestFocus()
18208,APICall::Landroid/widget/DatePicker.setLongClickable()
18209,APICall::Landroid/widget/DatePicker.setClickable()
18210,APICall::Landroid/widget/CheckBox.getTextColors()
18211,APICall::Landroid/widget/GridView.setFilterText()
18212,APICall::Landroid/widget/GridView.clearTextFilter()
18213,APICall::Landroid/widget/GridView.setOnCreateContextMenuListener()
18214,APICall::Landroid/service/quicksettings/TileService.onStartCommand()
18215,APICall::Landroid/widget/ListView.setChildrenDrawingOrderEnabled()
18216,APICall::Landroid/widget/Space.getMeasuredHeight()
18217,APICall::Landroid/net/VpnService.onStart()
18218,APICall::Landroid/widget/ViewFlipper.getWindowToken()
18219,APICall::Landroid/widget/LinearLayout.setSaveEnabled()
18220,APICall::Landroid/widget/HorizontalScrollView.onRequestFocusInDescendants()
18221,APICall::Landroid/widget/DatePicker.requestFocus()
18222,APICall::Landroid/widget/ProgressBar.setDrawingCacheEnabled()
18223,APICall::Landroid/widget/ProgressBar.buildDrawingCache()
18224,APICall::Landroid/widget/ProgressBar.getDrawingCache()
18225,APICall::Landroid/widget/ViewFlipper.setOnFocusChangeListener()
18226,APICall::Landroid/renderscript/RSRuntimeException.printStackTrace()
18227,APICall::Landroid/widget/ImageView.getBaseline()
18228,APICall::Landroid/view/ViewGroup.getRotation()
18229,APICall::Landroid/widget/TextSwitcher.onWindowVisibilityChanged()
18230,APICall::Landroid/widget/TextSwitcher.showPrevious()
18231,APICall::Landroid/preference/SwitchPreference.onAttachedToActivity()
18232,APICall::Landroid/widget/GridView.refreshDrawableState()
18233,APICall::Landroid/widget/ToggleButton.getRight()
18234,APICall::Landroid/widget/RelativeLayout.getOnFocusChangeListener()
18235,APICall::Landroid/widget/TextView.isHardwareAccelerated()
18236,APICall::Landroid/widget/AutoCompleteTextView.setScroller()
18237,APICall::Landroid/speech/tts/TextToSpeech.setEngineByPackageName()
18238,APICall::Landroid/opengl/ETC1.decodeImage()
18239,APICall::Landroid/opengl/GLES10.glCompressedTexImage2D()
18240,APICall::Landroid/widget/Switch.onFinishInflate()
18241,APICall::Landroid/widget/AbsListView.setAnimationCacheEnabled()
18242,APICall::Landroid/widget/AbsListView.setScrollingCacheEnabled()
18243,APICall::Landroid/widget/Switch.clearAnimation()
18244,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig.getHints()
18245,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig.resolveEntityListModifications()
18246,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig.shouldIncludeTypesFromTextClassifier()
18247,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig$Builder.setIncludedTypes()
18248,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig$Builder.setExcludedTypes()
18249,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig$Builder.build()
18250,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig$Builder.includeTypesFromTextClassifier()
18251,APICall::Landroid/view/textclassifier/TextClassifier$EntityConfig$Builder.setHints()
18252,APICall::Landroid/view/textclassifier/TextLinks$Request.getDefaultLocales()
18253,APICall::Landroid/view/textclassifier/TextLinks$Request.getText()
18254,APICall::Landroid/view/textclassifier/TextLinks$Request.getEntityConfig()
18255,APICall::Landroid/view/textclassifier/TextLinks$Builder.addLink()
18256,APICall::Landroid/view/textclassifier/TextLinks$Builder.build()
18257,APICall::Landroid/widget/EditText.setSoundEffectsEnabled()
18258,APICall::Landroid/widget/TextClock.getMeasuredHeight()
18259,APICall::Landroid/widget/TextClock.setTextSize()
18260,APICall::Landroid/widget/TextClock.setText()
18261,APICall::Landroid/widget/TextClock.getMeasuredWidth()
18262,APICall::Landroid/widget/TextClock.getFormat24Hour()
18263,APICall::Landroid/widget/TextClock.getFormat12Hour()
18264,APICall::Landroid/widget/TextClock.setTextColor()
18265,APICall::Landroid/widget/TextClock.setVisibility()
18266,APICall::Landroid/widget/SeekBar.addOnAttachStateChangeListener()
18267,APICall::Landroid/widget/SeekBar.getHandler()
18268,APICall::Landroid/preference/PreferenceManager.setStorageDeviceProtected()
18269,APICall::Landroid/widget/CompoundButton.setTextSize()
18270,APICall::Landroid/widget/CompoundButton.setBackground()
18271,APICall::Landroid/widget/TextView.isLayoutRequested()
18272,APICall::Landroid/widget/TextClock.onMeasure()
18273,APICall::Landroid/widget/TextClock.onTextChanged()
18274,APICall::Landroid/widget/TextClock.requestLayout()
18275,APICall::Landroid/widget/CompoundButton.announceForAccessibility()
18276,APICall::Landroid/preference/DialogPreference.setTitle()
18277,APICall::Landroid/preference/SwitchPreference.getExtras()
18278,APICall::Landroid/preference/DialogPreference.setDependency()
18279,APICall::Landroid/preference/PreferenceActivity.loadHeadersFromResource()
18280,APICall::Landroid/preference/PreferenceActivity.onBuildHeaders()
18281,Intent::SYNC_CONN_STATUS_CHANGED
18282,Intent::DEVICE_STORAGE_FULL
18283,Intent::DEVICE_STORAGE_NOT_FULL
18284,Intent::MEDIA_NOFS
18285,APICall::Landroid/net/NetworkStats.tagToString()
18286,APICall::Landroid/net/NetworkStats.setToString()
18287,APICall::Landroid/net/NetworkStats.clinit()
18288,APICall::Landroid/net/NetworkStats.getTotal()
18289,APICall::Landroid/net/NetworkStats.subtract()
18290,APICall::Landroid/net/NetworkStats.addValues()
18291,APICall::Landroid/net/NetworkStats.findIndexHinted()
18292,APICall::Landroid/net/NetworkStats.addIfaceValues()
18293,APICall::Landroid/net/NetworkStats.getValues()
18294,APICall::Landroid/net/NetworkStats.combineAllValues()
18295,APICall::Landroid/net/NetworkStats.combineValues()
18296,APICall::Landroid/net/NetworkStats.findIndex()
18297,APICall::Landroid/net/NetworkStats.dump()
18298,APICall::Landroid/net/NetworkStats.getElapsedRealtimeAge()
18299,APICall::Landroid/net/NetworkStats.getTotalBytes()
18300,APICall::Landroid/net/NetworkStats.getTotalIncludingTags()
18301,APICall::Landroid/net/NetworkStats.getUniqueIfaces()
18302,APICall::Landroid/net/NetworkStats.getUniqueUids()
18303,APICall::Landroid/net/NetworkStats.groupedByIface()
18304,APICall::Landroid/net/NetworkStats.groupedByUid()
18305,APICall::Landroid/net/NetworkStats.spliceOperationsFrom()
18306,APICall::Landroid/net/NetworkStats.writeToParcel()
18307,APICall::Landroid/net/NetworkStats.size()
18308,APICall::Landroid/widget/ExpandableListView.setFooterDividersEnabled()
18309,APICall::Landroid/net/VpnService.onRebind()
18310,APICall::Landroid/content/pm/ComponentInfo.writeToParcel()
18311,APICall::Landroid/view/ContextThemeWrapper.createPackageContext()
18312,APICall::Landroid/view/ContextThemeWrapper.getPackageManager()
18313,APICall::Landroid/content/IntentFilter.writeToParcel()
18314,APICall::Landroid/widget/ExpandableListView.scrollTo()
18315,APICall::Landroid/widget/ExpandableListView.scrollBy()
18316,APICall::Landroid/widget/SimpleAdapter.getViewBinder()
18317,APICall::Landroid/widget/NumberPicker.getVisibility()
18318,APICall::Landroid/widget/ImageView.onDragEvent()
18319,APICall::Landroid/widget/TabWidget.getLayoutParams()
18320,APICall::Landroid/widget/RadioButton.isShown()
18321,APICall::Landroid/widget/Button.setCursorVisible()
18322,APICall::Landroid/widget/AbsListView.setLongClickable()
18323,APICall::Landroid/opengl/GLES11.glTexParameterf()
18324,APICall::Landroid/opengl/GLES11.glActiveTexture()
18325,APICall::Landroid/widget/DatePicker.getResources()
18326,APICall::Landroid/widget/RadioGroup.setActivated()
18327,APICall::Landroid/view/SurfaceView.onKeyMultiple()
18328,APICall::Landroid/webkit/WebView.getBottomFadingEdgeStrength()
18329,APICall::Landroid/preference/PreferenceActivity.onProvideAssistContent()
18330,APICall::Landroid/widget/AutoCompleteTextView.performLongClick()
18331,APICall::Landroid/widget/CheckedTextView.onDragEvent()
18332,APICall::Landroid/widget/CheckedTextView.performLongClick()
18333,APICall::Landroid/inputmethodservice/ExtractEditText.onDragEvent()
18334,APICall::Landroid/inputmethodservice/ExtractEditText.onTouchEvent()
18335,APICall::Landroid/inputmethodservice/ExtractEditText.performLongClick()
18336,APICall::Landroid/inputmethodservice/ExtractEditText.setOnLongClickListener()
18337,APICall::Landroid/widget/MultiAutoCompleteTextView.performLongClick()
18338,APICall::Landroid/widget/TabHost.getHandler()
18339,APICall::Landroid/widget/ZoomButton.setImageDrawable()
18340,APICall::Landroid/widget/ExpandableListView$OnGroupCollapseListener.onGroupCollapse()
18341,APICall::Landroid/widget/ExpandableListView$OnGroupExpandListener.onGroupExpand()
18342,APICall::Landroid/widget/MultiAutoCompleteTextView.getLineHeight()
18343,APICall::Landroid/widget/MultiAutoCompleteTextView.setMovementMethod()
18344,APICall::Landroid/widget/MultiAutoCompleteTextView.getWindowToken()
18345,APICall::Landroid/widget/MultiAutoCompleteTextView.setRawInputType()
18346,APICall::Landroid/widget/MultiAutoCompleteTextView.setOnEditorActionListener()
18347,APICall::Landroid/widget/MultiAutoCompleteTextView.setInputType()
18348,APICall::Landroid/widget/GridView.getTouchables()
18349,APICall::Landroid/widget/VideoView.destroyDrawingCache()
18350,APICall::Landroid/view/TextureView.getWindowVisibility()
18351,APICall::Landroid/widget/ListView.getFitsSystemWindows()
18352,APICall::Landroid/widget/FrameLayout.isLayoutDirectionResolved()
18353,APICall::Landroid/widget/ScrollView.getFitsSystemWindows()
18354,APICall::Landroid/widget/TextView.setRevealOnFocusHint()
18355,APICall::Landroid/widget/CheckBox.setPaddingRelative()
18356,APICall::Landroid/widget/TextView.isFocusableInTouchMode()
18357,APICall::Landroid/view/View.onDrawForeground()
18358,APICall::Landroid/widget/ExpandableListView.setOnItemSelectedListener()
18359,APICall::Landroid/widget/ExpandableListView.setOnKeyListener()
18360,APICall::Landroid/widget/ExpandableListView.clearFocus()
18361,APICall::Landroid/widget/RadioGroup.isInEditMode()
18362,APICall::Landroid/widget/RadioButton.getDrawableState()
18363,APICall::Landroid/widget/RadioButton.unscheduleDrawable()
18364,Intent::ACTION_LOCKED_BOOT_COMPLETED
18365,APICall::Landroid/view/SurfaceView.setY()
18366,APICall::Landroid/net/wifi/WifiEnterpriseConfig.setPlmn()
18367,APICall::Landroid/net/wifi/WifiEnterpriseConfig.setRealm()
18368,APICall::Landroid/widget/LinearLayout.setDrawingCacheBackgroundColor()
18369,APICall::Landroid/widget/ScrollView.getMinimumWidth()
18370,APICall::Landroid/view/Display.getSupportedRefreshRates()
18371,APICall::Landroid/widget/ExpandableListView.setTranscriptMode()
18372,APICall::Landroid/widget/CheckedTextView.setMinimumHeight()
18373,APICall::Landroid/widget/CheckedTextView.getPaddingTop()
18374,APICall::Landroid/widget/HorizontalScrollView.setScrollContainer()
18375,APICall::Landroid/widget/GridView.getOnItemSelectedListener()
18376,APICall::Landroid/widget/ListView.getOnItemSelectedListener()
18377,APICall::Landroid/webkit/WebView.removeOnAttachStateChangeListener()
18378,APICall::Landroid/widget/RelativeLayout.setSaveEnabled()
18379,APICall::Landroid/widget/RatingBar.getMeasuredWidth()
18380,APICall::Landroid/widget/GridLayout.dispatchDraw()
18381,APICall::Landroid/widget/GridLayout.drawChild()
18382,APICall::Landroid/widget/GridLayout.onWindowVisibilityChanged()
18383,APICall::Landroid/widget/GridLayout.onRtlPropertiesChanged()
18384,APICall::Landroid/widget/GridLayout.onSizeChanged()
18385,APICall::Landroid/widget/TabHost.setMinimumWidth()
18386,APICall::Landroid/widget/ImageView.performAccessibilityAction()
18387,APICall::Landroid/view/inputmethod/InputMethodManager.focusIn()
18388,APICall::Landroid/webkit/WebView.getContentWidth()
18389,APICall::Landroid/webkit/WebView.enablePlatformNotifications()
18390,APICall::Landroid/webkit/HttpAuthHandler.suppressDialog()
18391,APICall::Landroid/webkit/WebView.disablePlatformNotifications()
18392,APICall::Landroid/webkit/WebView.hasFocusable()
18393,APICall::Landroid/telephony/TelephonyManager.getDefault()
18394,APICall::Landroid/widget/AutoCompleteTextView.setLinkTextColor()
18395,APICall::Landroid/webkit/WebView.setScrollBarSize()
18396,APICall::Landroid/widget/ViewSwitcher.indexOfChild()
18397,APICall::Landroid/widget/RelativeLayout.onNestedPreScroll()
18398,APICall::Landroid/widget/RelativeLayout.onNestedScroll()
18399,APICall::Landroid/widget/GridView.isItemChecked()
18400,APICall::Landroid/widget/CompoundButton.setSingleLine()
18401,APICall::Landroid/content/pm/ProviderInfo.loadIcon()
18402,APICall::Landroid/widget/NumberPicker.onDraw()
18403,APICall::Landroid/webkit/WebView.onAnimationEnd()
18404,APICall::Landroid/webkit/WebView.onAnimationStart()
18405,Intent::ACTION_DOCK_EVENT
18406,APICall::Landroid/security/keystore/KeyGenParameterSpec$Builder.setUnlockedDeviceRequired()
18407,APICall::Landroid/widget/Button.setClipToOutline()
18408,APICall::Landroid/widget/Switch.getBottom()
18409,APICall::Landroid/widget/Switch.animate()
18410,APICall::Landroid/content/SyncRequest$Builder.setSyncAdapter()
18411,APICall::Landroid/content/SyncRequest$Builder.build()
18412,APICall::Landroid/content/SyncRequest$Builder.setExtras()
18413,APICall::Landroid/content/SyncRequest$Builder.syncPeriodic()
18414,APICall::Landroid/widget/TextView.setRotationY()
18415,APICall::Landroid/view/TextureView.clearFocus()
18416,APICall::Landroid/widget/SimpleCursorTreeAdapter.changeCursor()
18417,APICall::Landroid/widget/SimpleCursorTreeAdapter.newChildView()
18418,APICall::Landroid/widget/SimpleCursorTreeAdapter.newGroupView()
18419,APICall::Landroid/inputmethodservice/InputMethodService.switchToPreviousInputMethod()
18420,APICall::Landroid/webkit/WebView.performHapticFeedback()
18421,Intent::ACTION_CAMERA_BUTTON
18422,Intent::ACTION_CONFIGURATION_CHANGED
18423,Intent::ACTION_NEW_OUTGOING_CALL
18424,Intent::ACTION_REBOOT
18425,APICall::Landroid/widget/RelativeLayout.getSystemUiVisibility()
18426,APICall::Landroid/widget/MultiAutoCompleteTextView.getListSelection()
18427,APICall::Landroid/widget/MultiAutoCompleteTextView.postDelayed()
18428,APICall::Landroid/widget/MultiAutoCompleteTextView.getTextSize()
18429,APICall::Landroid/widget/MultiAutoCompleteTextView.getCurrentTextColor()
18430,APICall::Landroid/widget/MultiAutoCompleteTextView.getInputType()
18431,APICall::Landroid/widget/MultiAutoCompleteTextView.setHorizontallyScrolling()
18432,APICall::Landroid/widget/MultiAutoCompleteTextView.setLongClickable()
18433,APICall::Landroid/widget/MultiAutoCompleteTextView.setTextIsSelectable()
18434,APICall::Landroid/widget/MultiAutoCompleteTextView.getTypeface()
18435,APICall::Landroid/widget/MultiAutoCompleteTextView.getHintTextColors()
18436,APICall::Landroid/widget/MultiAutoCompleteTextView.getHint()
18437,APICall::Landroid/widget/MultiAutoCompleteTextView.getShadowDy()
18438,APICall::Landroid/widget/MultiAutoCompleteTextView.setShadowLayer()
18439,APICall::Landroid/widget/MultiAutoCompleteTextView.getShadowRadius()
18440,APICall::Landroid/widget/MultiAutoCompleteTextView.getShadowColor()
18441,APICall::Landroid/widget/MultiAutoCompleteTextView.getShadowDx()
18442,APICall::Landroid/widget/MultiAutoCompleteTextView.post()
18443,APICall::Landroid/widget/MultiAutoCompleteTextView.getThreshold()
18444,APICall::Landroid/security/keystore/KeyProtection$Builder.setInvalidatedByBiometricEnrollment()
18445,APICall::Landroid/security/keystore/KeyProtection$Builder.setBlockModes()
18446,APICall::Landroid/webkit/WebView.setSelected()
18447,APICall::Landroid/widget/SeekBar.getY()
18448,Intent::DEFAULT_SMS_SUBSCRIPTION_CHANGED
18449,APICall::Landroid/telephony/SubscriptionInfo.getIconTint()
18450,APICall::Landroid/widget/VideoView.clearFocus()
18451,APICall::Landroid/widget/VideoView.measure()
18452,APICall::Landroid/provider/ContactsContract$CommonDataKinds$Organization.getTypeLabelResource()
18453,APICall::Landroid/widget/FrameLayout.setRight()
18454,APICall::Landroid/widget/FrameLayout.setTop()
18455,APICall::Landroid/provider/ContactsContract$Contacts.isEnterpriseContactId()
18456,APICall::Landroid/text/TextUtils.commaEllipsize()
18457,APICall::Landroid/telephony/PhoneNumberUtils.is12Key()
18458,APICall::Landroid/widget/MultiAutoCompleteTextView.dispatchWindowFocusChanged()
18459,APICall::Landroid/view/animation/Animation.restrictDuration()
18460,APICall::Landroid/util/Rational.isZero()
18461,APICall::Landroid/preference/EditTextPreference.onSetInitialValue()
18462,APICall::Landroid/opengl/GLSurfaceView.onFinishInflate()
18463,APICall::Landroid/opengl/GLSurfaceView.onSaveInstanceState()
18464,APICall::Landroid/widget/ListView.setDuplicateParentStateEnabled()
18465,APICall::Landroid/widget/ToggleButton.setPressed()
18466,APICall::Landroid/widget/TableLayout.setAlpha()
18467,APICall::Landroid/provider/DocumentsContract.buildRootUri()
18468,APICall::Landroid/os/BatteryManager.computeChargeTimeRemaining()
18469,APICall::Landroid/telecom/TelecomManager.createManageBlockedNumbersIntent()
18470,APICall::Landroid/widget/TabWidget.setMinimumHeight()
18471,APICall::Landroid/widget/TabWidget.getWidth()
18472,APICall::Landroid/widget/TabWidget.setMinimumWidth()
18473,APICall::Landroid/widget/ListView.setNextFocusUpId()
18474,APICall::Landroid/preference/PreferenceFragment.onRequestPermissionsResult()
18475,APICall::Landroid/widget/ExpandableListView.setBackgroundResource()
18476,APICall::Landroid/preference/MultiSelectListPreference.onDialogClosed()
18477,APICall::Landroid/preference/MultiSelectListPreference.onPrepareDialogBuilder()
18478,APICall::Landroid/preference/RingtonePreference.onClick()
18479,APICall::Landroid/widget/VideoView.setTouchDelegate()
18480,APICall::Landroid/widget/RadioGroup.requestLayout()
18481,APICall::Landroid/widget/RelativeLayout.setScrollX()
18482,APICall::Landroid/widget/Button.onFilterTouchEventForSecurity()
18483,APICall::Landroid/widget/RelativeLayout.onFilterTouchEventForSecurity()
18484,APICall::Landroid/widget/LinearLayout.onFilterTouchEventForSecurity()
18485,APICall::Landroid/opengl/GLES11.glFinish()
18486,APICall::Landroid/opengl/GLES11.glGetError()
18487,APICall::Landroid/text/style/StrikethroughSpan.updateDrawState()
18488,APICall::Landroid/widget/AutoCompleteTextView.setSystemUiVisibility()
18489,APICall::Landroid/widget/Button.setFitsSystemWindows()
18490,APICall::Landroid/widget/Button.setSystemUiVisibility()
18491,APICall::Landroid/widget/AutoCompleteTextView.setFitsSystemWindows()
18492,APICall::Landroid/view/WindowManager$LayoutParams.getTitle()
18493,APICall::Landroid/widget/TextView.isHapticFeedbackEnabled()
18494,APICall::Landroid/content/res/AssetManager$AssetInputStream.mark()
18495,APICall::Landroid/widget/GridLayout.removeViewAt()
